"timestamp","scene name","event"
"1686332702270","02-TrackingScene","Right ThumbTip"
"1686332702610","02-TrackingScene","Right IndexTip"
"1686332702612","02-TrackingScene","Right ThumbTip"
"1686332702657","02-TrackingScene","Right MiddleTip"
"1686332702672","02-TrackingScene","Right Palm"
"1686332702676","02-TrackingScene","Right PinkyTip"
"1686332702677","02-TrackingScene","Right RingTip"
"1686332702808","02-TrackingScene","Right MiddleTip"
"1686332702852","02-TrackingScene","Right ThumbTip"
"1686332702869","02-TrackingScene","Right IndexTip"
"1686332703254","02-TrackingScene","Right IndexTip"
"1686332703255","02-TrackingScene","Right ThumbTip"
"1686332703291","02-TrackingScene","Right MiddleTip"
"1686332703303","02-TrackingScene","Right Palm"
"1686332703321","02-TrackingScene","Right PinkyTip"
"1686332703322","02-TrackingScene","Right RingTip"
"1686332703491","02-TrackingScene","Right ThumbTip"
"1686332703521","02-TrackingScene","Right IndexTip"
"1686332703951","02-TrackingScene","Right IndexTip"
"1686332703954","02-TrackingScene","Right ThumbTip"
"1686332704039","02-TrackingScene","Right MiddleTip"
"1686332704085","02-TrackingScene","Right Palm"
"1686332704117","02-TrackingScene","Right RingTip"
"1686332704153","02-TrackingScene","Right PinkyTip"
"1686332704187","02-TrackingScene","Right ThumbTip"
"1686332704209","02-TrackingScene","Right PinkyTip"
"1686332704242","02-TrackingScene","Right IndexTip"
"1686332704243","02-TrackingScene","Right ThumbTip"
"1686332704685","02-TrackingScene","Right IndexTip"
"1686332704772","02-TrackingScene","Right ThumbTip"
"1686332704854","02-TrackingScene","Right Palm"
"1686332704856","02-TrackingScene","Right MiddleTip"
"1686332704870","02-TrackingScene","Right IndexTip"
"1686332704921","02-TrackingScene","Right MiddleTip"
"1686332705069","02-TrackingScene","Right IndexTip"
"1686332705396","02-TrackingScene","Right IndexTip"
"1686332705424","02-TrackingScene","Right ThumbTip"
"1686332705467","02-TrackingScene","Right Palm"
"1686332705684","02-TrackingScene","Right IndexTip"
"1686332705973","02-TrackingScene","Right IndexTip"
"1686332706053","02-TrackingScene","Right ThumbTip"
"1686332706117","02-TrackingScene","Right MiddleTip"
"1686332706150","02-TrackingScene","Right Palm"
"1686332706153","02-TrackingScene","Right RingTip"
"1686332706154","02-TrackingScene","Right PinkyTip"
"1686332706216","02-TrackingScene","Right Palm"
"1686332706422","02-TrackingScene","Right RingTip"
"1686332706424","02-TrackingScene","Right PinkyTip"
"1686332706471","02-TrackingScene","Right IndexTip"
"1686332706474","02-TrackingScene","Right MiddleTip"
"1686332706477","02-TrackingScene","Right ThumbTip"
"1686332706769","02-TrackingScene","Right IndexTip"
"1686332706770","02-TrackingScene","Right Palm"
"1686332706772","02-TrackingScene","Right RingTip"
"1686332706773","02-TrackingScene","Right PinkyTip"
"1686332707374","02-TrackingScene","Right RingTip"
"1686332707547","02-TrackingScene","Right Palm"
"1686332707573","02-TrackingScene","Right MiddleTip"
"1686332707975","02-TrackingScene","Right MiddleTip"
"1686332708006","02-TrackingScene","Right ThumbTip"
"1686332708007","02-TrackingScene","Right RingTip"
"1686332708008","02-TrackingScene","Right PinkyTip"
"1686332708010","02-TrackingScene","Right IndexTip"
"1686332708085","02-TrackingScene","Right Palm"
"1686332708174","02-TrackingScene","Right PinkyTip"
"1686332708203","02-TrackingScene","Right ThumbTip"
"1686332708204","02-TrackingScene","Right IndexTip"
"1686332708218","02-TrackingScene","Right Palm"
"1686332708245","02-TrackingScene","Right MiddleTip"
"1686332708247","02-TrackingScene","Right RingTip"
"1686332708506","02-TrackingScene","Right IndexTip"
"1686332708525","02-TrackingScene","Right ThumbTip"
"1686332708557","02-TrackingScene","Right MiddleTip"
"1686332708598","02-TrackingScene","Right RingTip"
"1686332708600","02-TrackingScene","Right PinkyTip"
"1686332708633","02-TrackingScene","Right Palm"
"1686332708725","02-TrackingScene","Right Palm"
"1686332708758","02-TrackingScene","Right ThumbTip"
"1686332708760","02-TrackingScene","Right MiddleTip"
"1686332708761","02-TrackingScene","Right IndexTip"
"1686332709120","02-TrackingScene","Right ThumbTip"
"1686332709122","02-TrackingScene","Right IndexTip"
"1686332709139","02-TrackingScene","Right MiddleTip"
"1686332709159","02-TrackingScene","Right RingTip"
"1686332709161","02-TrackingScene","Right PinkyTip"
"1686332709207","02-TrackingScene","Right Palm"
"1686332709269","02-TrackingScene","Right Palm"
"1686332709306","02-TrackingScene","Right RingTip"
"1686332709319","02-TrackingScene","Right ThumbTip"
"1686332709320","02-TrackingScene","Right MiddleTip"
"1686332709322","02-TrackingScene","Right IndexTip"
"1686332709634","02-TrackingScene","Right ThumbTip"
"1686332709636","02-TrackingScene","Right IndexTip"
"1686332709671","02-TrackingScene","Right MiddleTip"
"1686332709687","02-TrackingScene","Right RingTip"
"1686332709688","02-TrackingScene","Right PinkyTip"
"1686332709706","02-TrackingScene","Right Palm"
"1686332709820","02-TrackingScene","Right PinkyTip"
"1686332709822","02-TrackingScene","Right Palm"
"1686332709853","02-TrackingScene","Right ThumbTip"
"1686332709886","02-TrackingScene","Right Palm"
"1686332709887","02-TrackingScene","Right IndexTip"
"1686332709900","02-TrackingScene","Right MiddleTip"
"1686332709902","02-TrackingScene","Right RingTip"
"1686332709989","02-TrackingScene","Right Palm"
"1686332710507","02-TrackingScene","Right ThumbTip"
"1686332710918","02-TrackingScene","Right Palm"
"1686332710974","02-TrackingScene","Right RingTip"
"1686332710975","02-TrackingScene","Right PinkyTip"
"1686332710993","02-TrackingScene","Right MiddleTip"
"1686332711087","02-TrackingScene","Right ThumbTip"
"1686332711088","02-TrackingScene","Right IndexTip"
"1686332711195","02-TrackingScene","Right IndexTip"
"1686332711275","02-TrackingScene","Right IndexTip"
"1686332712228","02-TrackingScene","Right ThumbTip"
"1686332712301","02-TrackingScene","Right ThumbTip"
"1686332712376","02-TrackingScene","Right Palm"
"1686332712486","02-TrackingScene","Right Palm"
"1686332713170","02-TrackingScene","Right PinkyTip"
"1686332713568","02-TrackingScene","Right RingTip"
"1686332713569","02-TrackingScene","Right MiddleTip"
"1686332713571","02-TrackingScene","Right IndexTip"
"1686332714305","02-TrackingScene","Right MiddleTip"
"1686332714973","02-TrackingScene","Right MiddleTip"
"1686332715767","02-TrackingScene","Right RingTip"
"1686332715825","02-TrackingScene","Right RingTip"
"1686332715900","02-TrackingScene","Right MiddleTip"
"1686332716421","02-TrackingScene","Right PinkyTip"
"1686332716484","02-TrackingScene","Right RingTip"
"1686332716485","02-TrackingScene","Right MiddleTip"
"1686332716701","02-TrackingScene","Right RingTip"
"1686332716760","02-TrackingScene","Right MiddleTip"
"1686332716812","02-TrackingScene","Right IndexTip"
"1686332718041","02-TrackingScene","Right IndexTip"
"1686332718068","02-TrackingScene","Right ThumbTip"
"1686332718304","02-TrackingScene","Right Palm"
"1686332718437","02-TrackingScene","Right Palm"
"1686332718888","02-TrackingScene","Right IndexTip"
"1686332719170","02-TrackingScene","Right Palm"
"1686332719268","02-TrackingScene","Right Palm"
"1686332719443","02-TrackingScene","Right Palm"
"1686332719671","02-TrackingScene","Right Palm"
"1686332719704","02-TrackingScene","Right ThumbTip"
"1686332719751","02-TrackingScene","Right Palm"
"1686332720391","02-TrackingScene","Right IndexTip"
"1686332720531","02-TrackingScene","Right ThumbTip"
"1686332721338","02-TrackingScene","Right IndexTip"
"1686332721776","02-TrackingScene","Right IndexTip"
"1686332722692","02-TrackingScene","Right IndexTip"
"1686332723226","02-TrackingScene","Right IndexTip"
"1686332723618","02-TrackingScene","Right ThumbTip"
"1686332723620","02-TrackingScene","Right IndexTip"
"1686332723719","02-TrackingScene","Right MiddleTip"
"1686332723753","02-TrackingScene","Right Palm"
"1686332723853","02-TrackingScene","Right Palm"
"1686332723857","02-TrackingScene","target_lost"
"1686332725933","02-TrackingScene","target_found"
"1686332726289","02-TrackingScene","Right IndexTip"
"1686332726504","02-TrackingScene","Right Palm"
"1686332726556","02-TrackingScene","Right IndexTip"
"1686332727070","02-TrackingScene","Right IndexTip"
"1686332727117","02-TrackingScene","Right ThumbTip"
"1686332727154","02-TrackingScene","Right Palm"
"1686332727172","02-TrackingScene","Right MiddleTip"
"1686332727191","02-TrackingScene","Right Palm"
"1686332727355","02-TrackingScene","Right IndexTip"
"1686332727824","02-TrackingScene","Right IndexTip"
"1686332727903","02-TrackingScene","Right ThumbTip"
"1686332727905","02-TrackingScene","Right MiddleTip"
