"timestamp","rif_pos","rif_rot","rif_vel","rif_ang_vel","lif_pos","lif_rot","lif_vel","lif_ang_vel","rPalm_pos","rPalm_rot","rPalm_vel","rPalm_ang_vel","lPalm_pos","lPalm_rot","lPalm_vel","lPalm_ang_vel","cam_pos","cam_rot","cam_vel","cam_ang_vel","tar_pos","tar_rot","tar_vel","tar_ang_vel","Is Eye Tracking Enabled and Valid","gaze origin","gaze direction","gaze rotation","head movement direction","head velocity"
"1702075067982","(0.149912, -0.375449, 0.389057)","(-0.328454, -0.024144, 0.181799, -0.926544)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","(0.180805, -0.343718, 0.287856)","(0.084178, -0.083685, 0.267477, -0.956225)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.020713, 0.007405, 0.200949)","(0.405376, 0.091106, -0.044196, 0.908525)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021811, 0.008904, 0.199500)","(0.133137, -0.737021, 0.662627)","(0.405376, 0.091106, -0.044196, 0.908525)","(-0.106441, 0.051283, 0.992995)","(0.000000, 0.000000, 0.000000)"
"1702075068006","(0.145476, -0.375122, 0.389395)","(-0.330809, -0.003701, 0.173119, -0.927675)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.179195, -0.344200, 0.288127)","(0.084992, -0.078376, 0.263530, -0.957698)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.020176, 0.006964, 0.201383)","(0.406033, 0.091516, -0.044554, 0.908172)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.021625, 0.008651, 0.199745)","(0.132560, -0.738316, 0.661300)","(0.406033, 0.091516, -0.044554, 0.908172)","(-0.106550, 0.050457, 0.993026)","(0.000000, 0.000000, 0.000000)"
"1702075068029","(0.141769, -0.374721, 0.389794)","(-0.329765, 0.010621, 0.156695, -0.930908)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","(0.177418, -0.344263, 0.288523)","(0.088403, -0.072566, 0.251846, -0.960985)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.020113, 0.007043, 0.201690)","(0.406692, 0.091719, -0.044982, 0.907836)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021380, 0.008366, 0.200022)","(0.132136, -0.739560, 0.659993)","(0.406692, 0.091719, -0.044982, 0.907836)","(-0.106515, 0.049568, 0.993074)","(0.000000, 0.000000, 0.000000)"
"1702075068044","(0.138911, -0.374867, 0.390271)","(-0.315894, 0.015742, 0.147510, -0.937125)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","(0.175526, -0.344947, 0.288554)","(0.089015, -0.066187, 0.243804, -0.963460)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.019992, 0.006832, 0.201975)","(0.406308, 0.091243, -0.045445, 0.908033)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.021167, 0.008143, 0.200303)","(0.131768, -0.740765, 0.658715)","(0.406308, 0.091243, -0.045445, 0.908033)","(-0.106364, 0.048651, 0.993136)","(0.000000, 0.000000, 0.000000)"
"1702075068074","(0.138421, -0.374766, 0.389841)","(-0.315894, 0.015742, 0.147510, -0.937125)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","(0.175035, -0.344846, 0.288124)","(0.089015, -0.066187, 0.243804, -0.963460)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.019769, 0.006665, 0.202243)","(0.406451, 0.090728, -0.046115, 0.907987)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.020969, 0.007922, 0.200584)","(0.131264, -0.741679, 0.657786)","(0.406451, 0.090728, -0.046115, 0.907987)","(-0.106118, 0.047712, 0.993208)","(0.000000, 0.000000, 0.000000)"
"1702075068094","(0.137932, -0.374665, 0.389412)","(-0.315894, 0.015742, 0.147510, -0.937125)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.174547, -0.344745, 0.287695)","(0.089015, -0.066187, 0.243804, -0.963460)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.019291, 0.006320, 0.202663)","(0.406900, 0.090394, -0.046883, 0.907779)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.020767, 0.007711, 0.200863)","(0.130593, -0.742488, 0.657006)","(0.406900, 0.090394, -0.046883, 0.907779)","(-0.105783, 0.046757, 0.993289)","(0.000000, 0.000000, 0.000000)"
"1702075068108","(0.134078, -0.382187, 0.392850)","(-0.310248, 0.019794, 0.149461, -0.938625)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.171758, -0.352270, 0.291121)","(0.083451, -0.062397, 0.241817, -0.964711)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.019031, 0.006234, 0.202880)","(0.407107, 0.090533, -0.047188, 0.907657)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.020519, 0.007477, 0.201166)","(0.129816, -0.743288, 0.656255)","(0.407107, 0.090533, -0.047188, 0.907657)","(-0.105346, 0.045777, 0.993381)","(0.000000, 0.000000, 0.000000)"
"1702075068140","(0.133318, -0.385951, 0.393841)","(-0.311696, 0.020265, 0.154810, -0.937267)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000001)","null","null","null","null","(0.171277, -0.355943, 0.292242)","(0.079630, -0.062840, 0.245843, -0.963987)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.018800, 0.006179, 0.203145)","(0.407114, 0.091043, -0.046897, 0.907618)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.020270, 0.007269, 0.201453)","(0.129164, -0.744009, 0.655567)","(0.407114, 0.091043, -0.046897, 0.907618)","(-0.104817, 0.044788, 0.993482)","(0.000000, 0.000000, 0.000000)"
"1702075068143","(0.133318, -0.385951, 0.393841)","(-0.311696, 0.020265, 0.154810, -0.937267)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.171277, -0.355943, 0.292242)","(0.079630, -0.062840, 0.245843, -0.963987)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.018800, 0.006179, 0.203145)","(0.407114, 0.091043, -0.046897, 0.907618)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.020270, 0.007269, 0.201453)","(0.129164, -0.744009, 0.655567)","(0.407114, 0.091043, -0.046897, 0.907618)","(-0.104817, 0.044788, 0.993482)","(0.000000, 0.000000, 0.000000)"
"1702075068153","(0.133517, -0.390406, 0.395650)","(-0.313483, 0.021093, 0.164316, -0.935031)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.171958, -0.360009, 0.294259)","(0.072099, -0.064817, 0.254373, -0.962234)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.018256, 0.006009, 0.203462)","(0.407132, 0.091327, -0.046880, 0.907582)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.020025, 0.007087, 0.201735)","(0.128817, -0.744599, 0.654964)","(0.407132, 0.091327, -0.046880, 0.907582)","(-0.104208, 0.043803, 0.993590)","(0.000000, 0.000000, 0.000000)"
"1702075068202","(0.134954, -0.397595, 0.400105)","(-0.279497, 0.011026, 0.178075, -0.943424)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.173037, -0.367130, 0.297537)","(0.052790, -0.068664, 0.259617, -0.961820)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.018138, 0.006023, 0.203565)","(0.407791, 0.092470, -0.047666, 0.907129)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.019489, 0.006755, 0.202263)","(0.128499, -0.745524, 0.653974)","(0.407791, 0.092470, -0.047666, 0.907129)","(-0.102740, 0.041866, 0.993826)","(0.000000, 0.000000, 0.000000)"
"1702075068208","(0.134954, -0.397595, 0.400105)","(-0.279497, 0.011026, 0.178075, -0.943424)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","(0.173037, -0.367130, 0.297537)","(0.052790, -0.068664, 0.259617, -0.961820)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.018138, 0.006023, 0.203565)","(0.407791, 0.092470, -0.047666, 0.907129)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.019489, 0.006755, 0.202263)","(0.128499, -0.745524, 0.653974)","(0.407791, 0.092470, -0.047666, 0.907129)","(-0.102740, 0.041866, 0.993826)","(0.000000, 0.000000, 0.000000)"
"1702075068230","(0.134954, -0.397595, 0.400105)","(-0.279497, 0.011026, 0.178075, -0.943424)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.173037, -0.367130, 0.297537)","(0.052790, -0.068664, 0.259617, -0.961820)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.017602, 0.006059, 0.203975)","(0.408045, 0.093183, -0.047439, 0.906954)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.019271, 0.006637, 0.202474)","(0.128563, -0.746031, 0.653383)","(0.408045, 0.093183, -0.047439, 0.906954)","(-0.101936, 0.040941, 0.993948)","(0.000000, 0.000000, 0.000000)"
"1702075068241","(0.138371, -0.397118, 0.402728)","(-0.245042, -0.003159, 0.177540, -0.953113)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.173965, -0.368549, 0.297783)","(0.048025, -0.074618, 0.249694, -0.964250)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.017403, 0.006083, 0.204037)","(0.407836, 0.093180, -0.047216, 0.907060)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.019004, 0.006545, 0.202714)","(0.128842, -0.746506, 0.652785)","(0.407836, 0.093180, -0.047216, 0.907060)","(-0.101072, 0.040060, 0.994072)","(0.000000, 0.000000, 0.000000)"
"1702075068256","(0.139427, -0.398435, 0.404228)","(-0.233602, -0.007976, 0.177817, -0.955902)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.173971, -0.371064, 0.298163)","(0.045490, -0.077177, 0.246056, -0.965107)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.017125, 0.006027, 0.204306)","(0.407896, 0.093410, -0.047283, 0.907006)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.018751, 0.006472, 0.202923)","(0.129108, -0.746848, 0.652342)","(0.407896, 0.093410, -0.047283, 0.907006)","(-0.100163, 0.039229, 0.994197)","(0.000000, 0.000000, 0.000000)"
"1702075068283","(0.142594, -0.395829, 0.408252)","(-0.199176, -0.014898, 0.176549, -0.963814)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.174763, -0.372689, 0.298750)","(0.037269, -0.081965, 0.239208, -0.966785)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.016997, 0.005840, 0.204274)","(0.407491, 0.093399, -0.047340, 0.907186)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.018262, 0.006326, 0.203318)","(0.129640, -0.747345, 0.651666)","(0.407491, 0.093399, -0.047340, 0.907186)","(-0.098232, 0.037697, 0.994449)","(0.000000, 0.000000, 0.000000)"
"1702075068303","(0.142472, -0.396447, 0.408391)","(-0.199176, -0.014898, 0.176549, -0.963814)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.174641, -0.373307, 0.298888)","(0.037269, -0.081965, 0.239208, -0.966785)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.016699, 0.005671, 0.204150)","(0.407885, 0.093267, -0.047560, 0.907011)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.018069, 0.006252, 0.203464)","(0.129829, -0.747473, 0.651482)","(0.407885, 0.093267, -0.047560, 0.907011)","(-0.097252, 0.036987, 0.994572)","(0.000000, 0.000000, 0.000000)"
"1702075068315","(0.142472, -0.396447, 0.408391)","(-0.199176, -0.014898, 0.176549, -0.963814)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.174641, -0.373307, 0.298888)","(0.037269, -0.081965, 0.239208, -0.966785)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.016511, 0.005556, 0.204169)","(0.408343, 0.093185, -0.047681, 0.906807)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.017862, 0.006164, 0.203568)","(0.129914, -0.747671, 0.651238)","(0.408343, 0.093185, -0.047681, 0.906807)","(-0.096264, 0.036303, 0.994693)","(0.000000, 0.000000, 0.000000)"
"1702075068340","(0.144436, -0.396687, 0.410465)","(-0.186090, -0.017073, 0.183588, -0.965078)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.176000, -0.375062, 0.299795)","(0.028238, -0.083843, 0.245448, -0.965364)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.016322, 0.005604, 0.204114)","(0.409162, 0.092945, -0.047712, 0.906461)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.017659, 0.006073, 0.203658)","(0.129936, -0.747941, 0.650924)","(0.409162, 0.092945, -0.047712, 0.906461)","(-0.095273, 0.035642, 0.994812)","(0.000000, 0.000000, 0.000000)"
"1702075068364","(0.144391, -0.397285, 0.410631)","(-0.186090, -0.017073, 0.183588, -0.965078)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.175955, -0.375661, 0.299960)","(0.028238, -0.083843, 0.245448, -0.965364)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.016142, 0.005718, 0.204149)","(0.409514, 0.092695, -0.047676, 0.906329)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.017458, 0.006002, 0.203727)","(0.129864, -0.748349, 0.650469)","(0.409514, 0.092695, -0.047676, 0.906329)","(-0.094281, 0.035013, 0.994929)","(0.000000, 0.000000, 0.000000)"
"1702075068382","(0.144108, -0.396627, 0.410501)","(-0.185819, -0.015456, 0.187924, -0.964322)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.176044, -0.375538, 0.299787)","(0.026232, -0.082307, 0.250559, -0.964240)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.015651, 0.005617, 0.203963)","(0.409017, 0.092777, -0.047669, 0.906546)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.017259, 0.005959, 0.203790)","(0.129730, -0.748773, 0.650008)","(0.409017, 0.092777, -0.047669, 0.906546)","(-0.093289, 0.034425, 0.995043)","(0.000000, 0.000000, 0.000000)"
"1702075068401","(0.144080, -0.396366, 0.410644)","(-0.187414, -0.014960, 0.192626, -0.963093)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.176157, -0.375618, 0.299904)","(0.024289, -0.081066, 0.255625, -0.963065)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.015472, 0.005491, 0.203831)","(0.409424, 0.093126, -0.047686, 0.906325)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.017014, 0.005907, 0.203817)","(0.129652, -0.749025, 0.649732)","(0.409424, 0.093126, -0.047686, 0.906325)","(-0.092276, 0.033869, 0.995157)","(0.000000, 0.000000, 0.000000)"
"1702075068414","(0.144365, -0.396744, 0.410668)","(-0.183207, -0.015997, 0.197572, -0.962884)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.176580, -0.376574, 0.299940)","(0.023687, -0.077819, 0.260954, -0.961918)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.015558, 0.005719, 0.204000)","(0.409590, 0.093574, -0.047881, 0.906194)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.016777, 0.005843, 0.203819)","(0.129668, -0.749333, 0.649374)","(0.409590, 0.093574, -0.047881, 0.906194)","(-0.091250, 0.033339, 0.995270)","(0.000000, 0.000000, 0.000000)"
"1702075068439","(0.145198, -0.396660, 0.410148)","(-0.181291, -0.021029, 0.199379, -0.962777)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.176852, -0.376411, 0.299494)","(0.023729, -0.075212, 0.263382, -0.961463)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000001)","null","null","null","null","(-0.015373, 0.005821, 0.203871)","(0.409138, 0.093686, -0.047669, 0.906398)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.016417, 0.005809, 0.203859)","(0.129921, -0.749841, 0.648736)","(0.409138, 0.093686, -0.047669, 0.906398)","(-0.089235, 0.032406, 0.995483)","(0.000000, 0.000000, 0.000000)"
"1702075068454","(0.145832, -0.396940, 0.409788)","(-0.180366, -0.024462, 0.199747, -0.962793)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.177030, -0.376438, 0.299103)","(0.021936, -0.074969, 0.264574, -0.961197)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, -0.000001)","null","null","null","null","(-0.015284, 0.005849, 0.203783)","(0.409122, 0.093819, -0.047862, 0.906381)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.016252, 0.005811, 0.203861)","(0.130065, -0.749964, 0.648566)","(0.409122, 0.093819, -0.047862, 0.906381)","(-0.088255, 0.032006, 0.995583)","(0.000000, 0.000000, 0.000000)"
"1702075068483","(0.146096, -0.397176, 0.409642)","(-0.178948, -0.024487, 0.203308, -0.962312)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.177442, -0.376933, 0.298915)","(0.019136, -0.073481, 0.268809, -0.960196)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.015177, 0.005654, 0.203507)","(0.409235, 0.093976, -0.048040, 0.906304)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.015969, 0.005798, 0.203833)","(0.130309, -0.750172, 0.648276)","(0.409235, 0.093976, -0.048040, 0.906304)","(-0.086378, 0.031320, 0.995770)","(0.000000, 0.000000, 0.000000)"
"1702075068503","(0.146096, -0.397176, 0.409642)","(-0.178948, -0.024487, 0.203308, -0.962312)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.177442, -0.376933, 0.298915)","(0.019136, -0.073481, 0.268809, -0.960196)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.015204, 0.005787, 0.203488)","(0.409468, 0.093790, -0.048163, 0.906212)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(-0.015840, 0.005775, 0.203780)","(0.130425, -0.750276, 0.648132)","(0.409468, 0.093790, -0.048163, 0.906212)","(-0.085486, 0.031012, 0.995856)","(0.000000, 0.000000, 0.000000)"
"1702075068517","(0.145915, -0.394670, 0.409160)","(-0.169167, -0.022555, 0.212683, -0.962102)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.177675, -0.375927, 0.298057)","(0.017229, -0.071864, 0.274448, -0.958758)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(-0.015205, 0.005823, 0.203445)","(0.409514, 0.093561, -0.048206, 0.906213)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","0","(-0.015736, 0.005777, 0.203732)","(0.130445, -0.750422, 0.647960)","(0.409514, 0.093561, -0.048206, 0.906213)","(-0.084637, 0.030737, 0.995937)","(0.000000, 0.000000, 0.000000)"
