"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1686332101182","(-0.107962, 0.595341, 0.162349)","(0.627477, 0.046708, -0.060533, 0.774872)","(-0.080563, 0.078993, -0.236939)","(0.983548, -0.108602, -0.023915, -0.142365)","(-0.035617, 0.144377, -0.234582)","(0.587868, 0.046505, -0.187951, 0.785444)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101199","(-0.107815, 0.595385, 0.162084)","(0.627658, 0.046209, -0.060615, 0.774749)","(-0.082370, 0.078134, -0.237965)","(0.983393, -0.120339, -0.013282, -0.135203)","(-0.036031, 0.144112, -0.234342)","(0.590906, 0.035841, -0.178664, 0.785891)","(-0.000297, 0.001303, 0.002691)","(-0.003202, 0.004870, -0.001152, 0.999982)"
"1686332101219","(-0.110250, 0.592931, 0.162082)","(0.630933, 0.043220, -0.056729, 0.772552)","(-0.079907, 0.078128, -0.240948)","(0.983146, -0.118503, -0.009034, -0.138920)","(-0.033761, 0.144186, -0.236452)","(0.594241, 0.033266, -0.174763, 0.784366)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101236","(-0.110011, 0.592924, 0.162225)","(0.630894, 0.043149, -0.056410, 0.772612)","(-0.081732, 0.076507, -0.236558)","(0.985513, -0.134112, -0.010541, -0.103285)","(-0.033818, 0.144482, -0.235935)","(0.586715, 0.026941, -0.173058, 0.790627)","(-0.000223, 0.001379, 0.002512)","(-0.002518, 0.002139, -0.001478, 0.999993)"
"1686332101249","(-0.112055, 0.590401, 0.162131)","(0.632548, 0.042579, -0.053485, 0.771498)","(-0.082545, 0.075473, -0.237221)","(0.985896, -0.144524, -0.009458, -0.083867)","(-0.033341, 0.144315, -0.237960)","(0.589539, 0.018656, -0.164702, 0.790550)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101292","(-0.111922, 0.590391, 0.161976)","(0.632407, 0.042557, -0.053189, 0.771636)","(-0.081746, 0.076349, -0.237731)","(0.985334, -0.139898, -0.006533, -0.097479)","(-0.033258, 0.144520, -0.237899)","(0.589172, 0.017020, -0.161454, 0.791530)","(-0.000403, 0.000902, 0.003071)","(-0.004128, 0.001998, -0.001241, 0.999989)"
"1686332101306","(-0.113420, 0.587863, 0.163412)","(0.635813, 0.041975, -0.050742, 0.769029)","(-0.080419, 0.076703, -0.238990)","(0.987047, -0.135511, -0.003388, -0.085807)","(-0.032289, 0.145461, -0.239872)","(0.594762, 0.014429, -0.157751, 0.788140)","(-0.000615, -0.000049, 0.003060)","(-0.000226, 0.003950, -0.000510, 0.999992)"
"1686332101322","(-0.114566, 0.587555, 0.159753)","(0.636382, 0.039041, -0.047912, 0.768894)","(-0.078085, 0.076496, -0.241027)","(0.988296, -0.134479, -0.001319, -0.072005)","(-0.029900, 0.145525, -0.243196)","(0.597403, 0.012903, -0.159977, 0.785717)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101337","(-0.114447, 0.587533, 0.159850)","(0.636307, 0.038727, -0.048156, 0.768957)","(-0.077538, 0.078943, -0.240449)","(0.988025, -0.131036, -0.002805, -0.081418)","(-0.029886, 0.146337, -0.243271)","(0.591888, 0.016351, -0.168026, 0.788143)","(-0.000585, 0.000114, 0.002502)","(0.003734, 0.002794, -0.000881, 0.999989)"
"1686332101354","(-0.115608, 0.588158, 0.152255)","(0.633449, 0.036676, -0.046273, 0.771529)","(-0.074818, 0.076826, -0.244246)","(0.990251, -0.117252, 0.002229, -0.075171)","(-0.028434, 0.144278, -0.247143)","(0.586748, 0.012477, -0.166160, 0.792440)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
