"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1697312670902","(-0.118202, 0.482244, 0.332540)","(0.787208, 0.049403, -0.046272, 0.612962)","(0.021297, 0.009691, 0.031676)","(0.593272, 0.105468, -0.123602, 0.788434)","(0.051503, 0.112426, -0.018421)","(0.512641, 0.119391, -0.237825, 0.816323)","(-0.000337, -0.000278, 0.000112)","(-0.000626, 0.000354, -0.000158, 1.000000)"
"1697312670916","(-0.118333, 0.482078, 0.332976)","(0.787384, 0.049355, -0.045680, 0.612784)","(0.021066, 0.010005, 0.031760)","(0.590479, 0.105749, -0.124547, 0.790342)","(0.051525, 0.112528, -0.018378)","(0.513976, 0.116189, -0.233461, 0.817205)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312670949","(-0.118418, 0.482203, 0.332931)","(0.787258, 0.049265, -0.045529, 0.612965)","(0.020953, 0.009713, 0.031448)","(0.593102, 0.107623, -0.128276, 0.787523)","(0.051460, 0.112377, -0.018362)","(0.515121, 0.119255, -0.237737, 0.814807)","(-0.000071, -0.000394, -0.000169)","(-0.001224, -0.001075, 0.000681, 0.999999)"
"1697312670974","(-0.117119, 0.482000, 0.334695)","(0.787998, 0.049578, -0.046537, 0.611911)","(0.021071, 0.009011, 0.031811)","(0.593174, 0.110275, -0.129544, 0.786894)","(0.051159, 0.111882, -0.018016)","(0.515781, 0.122998, -0.241135, 0.812832)","(-0.000279, -0.000272, -0.000832)","(-0.001462, 0.000017, -0.000312, 0.999999)"
"1697312670988","(-0.117357, 0.481416, 0.337063)","(0.788577, 0.049759, -0.045886, 0.611200)","(0.020627, 0.008397, 0.032256)","(0.594848, 0.110432, -0.128327, 0.785807)","(0.050578, 0.111789, -0.017047)","(0.516316, 0.126523, -0.248001, 0.809880)","(-0.000341, 0.001008, -0.000276)","(0.004927, -0.001634, 0.004926, 0.999974)"
"1697312671000","(-0.111271, 0.484948, 0.333032)","(0.785592, 0.046631, -0.050380, 0.614925)","(0.021148, 0.007502, 0.032389)","(0.591295, 0.108151, -0.133711, 0.787905)","(0.051951, 0.110103, -0.018028)","(0.512530, 0.124078, -0.253451, 0.810975)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671018","(-0.111427, 0.485014, 0.333053)","(0.785425, 0.046570, -0.050306, 0.615149)","(0.019367, 0.009594, 0.033444)","(0.593069, 0.106880, -0.139393, 0.785758)","(0.051200, 0.111468, -0.017138)","(0.498414, 0.120951, -0.268790, 0.815296)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671040","(-0.111559, 0.485181, 0.333070)","(0.785355, 0.046342, -0.050197, 0.615265)","(0.019923, 0.009628, 0.033533)","(0.593292, 0.109182, -0.137920, 0.785533)","(0.051325, 0.111707, -0.016615)","(0.494078, 0.122762, -0.267228, 0.818172)","(-0.000092, -0.000594, -0.000408)","(-0.003317, -0.001209, 0.000713, 0.999994)"
"1697312671056","(-0.110166, 0.483732, 0.337098)","(0.787290, 0.046293, -0.051383, 0.612691)","(0.020120, 0.009857, 0.033938)","(0.595805, 0.110165, -0.138835, 0.783330)","(0.051548, 0.112222, -0.015609)","(0.496554, 0.124285, -0.268000, 0.816189)","(0.000069, -0.000227, -0.000308)","(-0.001852, -0.000330, -0.000330, 0.999998)"
"1697312671086","(-0.110428, 0.482768, 0.339339)","(0.788220, 0.046467, -0.051370, 0.611482)","(0.019943, 0.009465, 0.034492)","(0.598595, 0.113459, -0.140672, 0.780399)","(0.051144, 0.112132, -0.014192)","(0.494506, 0.127873, -0.269047, 0.816533)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671099","(-0.110580, 0.482898, 0.339513)","(0.787911, 0.045989, -0.051257, 0.611927)","(0.020028, 0.008999, 0.034327)","(0.595998, 0.112808, -0.137205, 0.783094)","(0.051009, 0.111860, -0.014309)","(0.497777, 0.127554, -0.264262, 0.816158)","(0.000044, -0.000225, 0.000237)","(-0.001158, 0.000673, -0.000728, 0.999999)"
"1697312671118","(-0.111833, 0.482194, 0.340352)","(0.788525, 0.046292, -0.049852, 0.611228)","(0.019917, 0.009087, 0.034136)","(0.596914, 0.112873, -0.136103, 0.782579)","(0.050814, 0.112105, -0.014221)","(0.498806, 0.127672, -0.263185, 0.815859)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671152","(-0.112000, 0.482339, 0.340481)","(0.788363, 0.046265, -0.049653, 0.611455)","(0.019628, 0.009571, 0.034241)","(0.597542, 0.110643, -0.135240, 0.782567)","(0.050934, 0.112265, -0.014017)","(0.498442, 0.123506, -0.259551, 0.817885)","(-0.000154, 0.000177, 0.000487)","(-0.001008, 0.000578, 0.000122, 0.999999)"
"1697312671173","(-0.112403, 0.481489, 0.341051)","(0.788238, 0.045404, -0.048954, 0.611737)","(0.019687, 0.009351, 0.033520)","(0.600715, 0.106075, -0.126803, 0.782183)","(0.051035, 0.112208, -0.014032)","(0.499377, 0.117706, -0.251645, 0.820636)","(-0.000237, 0.000017, 0.000354)","(-0.000348, 0.000279, 0.000397, 1.000000)"
"1697312671189","(-0.112162, 0.481339, 0.341161)","(0.788208, 0.044709, -0.049220, 0.611806)","(0.019911, 0.009238, 0.033181)","(0.601065, 0.105662, -0.126910, 0.781953)","(0.051368, 0.112103, -0.014282)","(0.499779, 0.117366, -0.251791, 0.820395)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671206","(-0.112199, 0.481314, 0.341213)","(0.787735, 0.044485, -0.049652, 0.612397)","(0.019687, 0.009280, 0.033531)","(0.599208, 0.102260, -0.125560, 0.784045)","(0.051549, 0.111848, -0.014368)","(0.498472, 0.113878, -0.251583, 0.821745)","(0.000269, -0.001131, -0.000034)","(-0.005111, -0.001513, 0.005277, 0.999972)"
"1697312671220","(-0.106506, 0.480041, 0.346428)","(0.790971, 0.041367, -0.053984, 0.608063)","(0.020122, 0.009881, 0.033170)","(0.602455, 0.099893, -0.128034, 0.781458)","(0.052827, 0.112563, -0.014004)","(0.502239, 0.112971, -0.254001, 0.818827)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671241","(-0.106594, 0.480036, 0.346513)","(0.790950, 0.041192, -0.054026, 0.608098)","(0.020473, 0.009756, 0.032785)","(0.603950, 0.098688, -0.122775, 0.781301)","(0.052877, 0.112825, -0.013935)","(0.503740, 0.112123, -0.248610, 0.819675)","(-0.000018, 0.000145, -0.000122)","(0.000278, 0.001067, -0.001382, 0.999999)"
"1697312671258","(-0.108790, 0.479769, 0.346143)","(0.790763, 0.041127, -0.052086, 0.608514)","(0.020425, 0.009771, 0.032760)","(0.603476, 0.099308, -0.122638, 0.781610)","(0.052679, 0.112889, -0.014004)","(0.504012, 0.112635, -0.246783, 0.819990)","(-0.000215, -0.000148, -0.000036)","(-0.001592, 0.001002, -0.001131, 0.999998)"
"1697312671276","(-0.110377, 0.478581, 0.347599)","(0.791876, 0.041564, -0.050450, 0.607174)","(0.020651, 0.009706, 0.032149)","(0.605089, 0.100336, -0.122129, 0.780311)","(0.052786, 0.112939, -0.014099)","(0.506090, 0.112151, -0.242285, 0.820118)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671305","(-0.110513, 0.478610, 0.347633)","(0.791896, 0.041352, -0.050441, 0.607162)","(0.020669, 0.009605, 0.032088)","(0.605089, 0.100336, -0.122129, 0.780311)","(0.052805, 0.112837, -0.014160)","(0.506090, 0.112151, -0.242285, 0.820118)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671321","(-0.110724, 0.478558, 0.347658)","(0.791989, 0.041201, -0.050095, 0.607080)","(0.020669, 0.009605, 0.032088)","(0.605089, 0.100336, -0.122129, 0.780311)","(0.052805, 0.112837, -0.014160)","(0.506090, 0.112151, -0.242285, 0.820118)","(-0.000269, 0.000844, -0.000223)","(0.002660, -0.000169, -0.002536, 0.999993)"
"1697312671336","(-0.112903, 0.479012, 0.345245)","(0.790432, 0.042897, -0.048627, 0.609108)","(0.021456, 0.007446, 0.029960)","(0.613888, 0.107314, -0.126134, 0.771826)","(0.052458, 0.111393, -0.015639)","(0.515475, 0.121291, -0.237045, 0.814484)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671367","(-0.113132, 0.478992, 0.345231)","(0.790615, 0.042580, -0.048503, 0.608902)","(0.021899, 0.007536, 0.029442)","(0.616954, 0.107953, -0.124012, 0.769633)","(0.052552, 0.111612, -0.016057)","(0.518741, 0.120962, -0.232540, 0.813757)","(-0.000133, 0.000351, -0.000165)","(0.002342, -0.000170, -0.001372, 0.999996)"
"1697312671392","(-0.114380, 0.479981, 0.343197)","(0.789457, 0.043038, -0.048317, 0.610386)","(0.021958, 0.007320, 0.028360)","(0.624789, 0.106250, -0.118337, 0.764426)","(0.052428, 0.111418, -0.016497)","(0.518326, 0.118061, -0.225797, 0.816343)","(0.000121, 0.000522, 0.000127)","(0.002048, -0.000098, -0.000012, 0.999998)"
"1697312671408","(-0.114736, 0.480904, 0.341091)","(0.788567, 0.041610, -0.048648, 0.611607)","(0.021846, 0.006866, 0.028165)","(0.623209, 0.106089, -0.118607, 0.765695)","(0.052305, 0.110780, -0.017124)","(0.516629, 0.117684, -0.226079, 0.817394)","(0.000138, -0.001007, -0.001005)","(-0.004060, 0.000179, 0.002847, 0.999988)"
"1697312671431","(-0.112448, 0.479812, 0.346100)","(0.791300, 0.038825, -0.050335, 0.608115)","(0.021168, 0.007708, 0.028067)","(0.638581, 0.102189, -0.117588, 0.753622)","(0.052528, 0.111882, -0.015428)","(0.519106, 0.120136, -0.235058, 0.812923)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671457","(-0.112718, 0.479545, 0.346344)","(0.791077, 0.037964, -0.051218, 0.608385)","(0.020989, 0.007640, 0.028007)","(0.637710, 0.100416, -0.115908, 0.754856)","(0.052514, 0.111985, -0.015455)","(0.520359, 0.121803, -0.240476, 0.810285)","(-0.000060, 0.000838, -0.001311)","(0.000664, -0.000568, -0.001111, 0.999999)"
"1697312671474","(-0.113483, 0.478867, 0.347103)","(0.790371, 0.038837, -0.051327, 0.609239)","(0.021072, 0.006852, 0.029255)","(0.637031, 0.101475, -0.115498, 0.755351)","(0.052316, 0.111208, -0.014382)","(0.519548, 0.122681, -0.239952, 0.810828)","(0.000199, 0.000546, -0.001161)","(0.001696, -0.001238, -0.001718, 0.999996)"
"1697312671489","(-0.114547, 0.479007, 0.346923)","(0.789111, 0.040684, -0.051465, 0.610737)","(0.020781, 0.005865, 0.030313)","(0.633844, 0.097394, -0.107731, 0.759704)","(0.051852, 0.110214, -0.013865)","(0.517625, 0.119715, -0.239397, 0.812663)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1697312671510","(-0.114697, 0.478961, 0.346825)","(0.789219, 0.040414, -0.051286, 0.610630)","(0.020857, 0.005923, 0.030217)","(0.635748, 0.094554, -0.099805, 0.759555)","(0.051686, 0.110291, -0.013640)","(0.517016, 0.114886, -0.233603, 0.815430)","(0.000077, 0.000427, -0.000498)","(0.000995, -0.000744, -0.001015, 0.999999)"
