"timestamp","scene name","event"
"1686331620202","02-TrackingScene","Right Palm"
"1686331622332","02-TrackingScene","Right IndexTip"
"1686331623588","02-TrackingScene","Right IndexTip"
"1686331623633","02-TrackingScene","Right RingTip"
"1686331623636","02-TrackingScene","Right ThumbTip"
"1686331623638","02-TrackingScene","Right MiddleTip"
"1686331623653","02-TrackingScene","Right PinkyTip"
"1686331623884","02-TrackingScene","Right Palm"
"1686331624589","02-TrackingScene","Right IndexTip"
"1686331625251","02-TrackingScene","Right IndexTip"
"1686331625285","02-TrackingScene","Right IndexTip"
"1686331625368","02-TrackingScene","Right ThumbTip"
"1686331625653","02-TrackingScene","Right Palm"
"1686331625654","02-TrackingScene","Right ThumbTip"
"1686331625967","02-TrackingScene","Right Palm"
"1686331626867","02-TrackingScene","Right IndexTip"
"1686331626933","02-TrackingScene","Right ThumbTip"
"1686331626965","02-TrackingScene","Right MiddleTip"
"1686331627052","02-TrackingScene","Right Palm"
"1686331627087","02-TrackingScene","Right PinkyTip"
"1686331627088","02-TrackingScene","Right RingTip"
"1686331627186","02-TrackingScene","Right RingTip"
"1686331628485","02-TrackingScene","target_lost"
"1686331635135","02-TrackingScene","target_found"
"1686331635751","02-TrackingScene","Right IndexTip"
"1686331636000","02-TrackingScene","Right IndexTip"
"1686331636252","02-TrackingScene","Right ThumbTip"
"1686331636569","02-TrackingScene","Right IndexTip"
"1686331636750","02-TrackingScene","Right MiddleTip"
"1686331636802","02-TrackingScene","Right ThumbTip"
"1686331636803","02-TrackingScene","Right PinkyTip"
"1686331636805","02-TrackingScene","Right RingTip"
"1686331636883","02-TrackingScene","Right Palm"
"1686331636932","02-TrackingScene","Right Palm"
"1686331637049","02-TrackingScene","Right IndexTip"
"1686331637499","02-TrackingScene","Right IndexTip"
"1686331638302","02-TrackingScene","Right IndexTip"
"1686331638334","02-TrackingScene","Right Palm"
"1686331638370","02-TrackingScene","Right Palm"
"1686331638666","02-TrackingScene","Right Palm"
"1686331638770","02-TrackingScene","Right Palm"
"1686331638958","02-TrackingScene","Right Palm"
"1686331638978","02-TrackingScene","Right IndexTip"
"1686331638989","02-TrackingScene","Right Palm"
"1686331639004","02-TrackingScene","Right ThumbTip"
"1686331639134","02-TrackingScene","Right MiddleTip"
"1686331639149","02-TrackingScene","Right PinkyTip"
"1686331639150","02-TrackingScene","Right RingTip"
"1686331639468","02-TrackingScene","Right IndexTip"
"1686331639737","02-TrackingScene","Right ThumbTip"
"1686331640568","02-TrackingScene","Right Palm"
"1686331640570","02-TrackingScene","Right RingTip"
"1686331640603","02-TrackingScene","Right ThumbTip"
"1686331640605","02-TrackingScene","Right MiddleTip"
"1686331640606","02-TrackingScene","Right PinkyTip"
"1686331640881","02-TrackingScene","Right Palm"
"1686331641038","02-TrackingScene","Right IndexTip"
"1686331641349","02-TrackingScene","Right Palm"
"1686331641452","02-TrackingScene","Right IndexTip"
"1686331641572","02-TrackingScene","Right Palm"
"1686331641635","02-TrackingScene","Right Palm"
"1686331641748","02-TrackingScene","Right Palm"
"1686331641801","02-TrackingScene","Right Palm"
"1686331641934","02-TrackingScene","Right Palm"
"1686331642048","02-TrackingScene","Right Palm"
"1686331642134","02-TrackingScene","Right Palm"
"1686331642205","02-TrackingScene","Right IndexTip"
"1686331642206","02-TrackingScene","Right Palm"
"1686331642250","02-TrackingScene","Right ThumbTip"
"1686331642251","02-TrackingScene","Right PinkyTip"
"1686331642252","02-TrackingScene","Right RingTip"
"1686331642282","02-TrackingScene","Right Palm"
"1686331642283","02-TrackingScene","Right MiddleTip"
"1686331642334","02-TrackingScene","Right Palm"
"1686331642403","02-TrackingScene","Right Palm"
"1686331642469","02-TrackingScene","Right Palm"
"1686331642470","02-TrackingScene","Right RingTip"
"1686331642570","02-TrackingScene","Right RingTip"
"1686331642667","02-TrackingScene","Right PinkyTip"
"1686331642938","02-TrackingScene","Right RingTip"
"1686331642974","02-TrackingScene","Right ThumbTip"
"1686331642975","02-TrackingScene","Right MiddleTip"
"1686331642976","02-TrackingScene","Right PinkyTip"
"1686331643234","02-TrackingScene","Right Palm"
"1686331643448","02-TrackingScene","Right Palm"
"1686331643602","02-TrackingScene","Right ThumbTip"
"1686331644038","02-TrackingScene","Right Palm"
"1686331644067","02-TrackingScene","Right Palm"
"1686331644433","02-TrackingScene","Right MiddleTip"
"1686331644471","02-TrackingScene","Right ThumbTip"
"1686331644607","02-TrackingScene","Right Palm"
"1686331644822","02-TrackingScene","Right Palm"
"1686331645067","02-TrackingScene","Right ThumbTip"
"1686331645069","02-TrackingScene","Right PinkyTip"
"1686331645072","02-TrackingScene","Right RingTip"
"1686331645083","02-TrackingScene","Right MiddleTip"
"1686331645307","02-TrackingScene","Right IndexTip"
"1686331645468","02-TrackingScene","Right Palm"
"1686331645601","02-TrackingScene","Right Palm"
"1686331645867","02-TrackingScene","Right Palm"
"1686331645948","02-TrackingScene","Right IndexTip"
"1686331645966","02-TrackingScene","Right Palm"
"1686331646001","02-TrackingScene","Right ThumbTip"
"1686331646069","02-TrackingScene","Right Palm"
"1686331646070","02-TrackingScene","Right MiddleTip"
"1686331646073","02-TrackingScene","Right PinkyTip"
"1686331646088","02-TrackingScene","Right RingTip"
"1686331646103","02-TrackingScene","Right Palm"
"1686331646168","02-TrackingScene","Right Palm"
"1686331646204","02-TrackingScene","Right Palm"
"1686331646480","02-TrackingScene","Right ThumbTip"
"1686331646602","02-TrackingScene","Right MiddleTip"
"1686331646648","02-TrackingScene","Right IndexTip"
"1686331646701","02-TrackingScene","Right Palm"
"1686331646703","02-TrackingScene","Right PinkyTip"
"1686331646704","02-TrackingScene","Right RingTip"
"1686331646748","02-TrackingScene","Right Palm"
"1686331646803","02-TrackingScene","Right Palm"
"1686331647280","02-TrackingScene","Right IndexTip"
"1686331647435","02-TrackingScene","Right ThumbTip"
"1686331647472","02-TrackingScene","Right Palm"
"1686331647535","02-TrackingScene","Right Palm"
"1686331647548","02-TrackingScene","Right MiddleTip"
"1686331647549","02-TrackingScene","Right PinkyTip"
"1686331647607","02-TrackingScene","Right RingTip"
"1686331647837","02-TrackingScene","Right Palm"
"1686331647882","02-TrackingScene","Right IndexTip"
"1686331647883","02-TrackingScene","Right MiddleTip"
"1686331647901","02-TrackingScene","Right ThumbTip"
"1686331648036","02-TrackingScene","Right Palm"
"1686331648136","02-TrackingScene","Right Palm"
"1686331648436","02-TrackingScene","Right IndexTip"
"1686331648467","02-TrackingScene","Right IndexTip"
"1686331648884","02-TrackingScene","Right IndexTip"
"1686331649181","02-TrackingScene","Right Palm"
"1686331649502","02-TrackingScene","Right Palm"
"1686331649601","02-TrackingScene","Right Palm"
"1686331649705","02-TrackingScene","Right IndexTip"
"1686331650437","02-TrackingScene","Right IndexTip"
"1686331650467","02-TrackingScene","Right ThumbTip"
"1686331650500","02-TrackingScene","Right MiddleTip"
"1686331650748","02-TrackingScene","Right ThumbTip"
"1686331650749","02-TrackingScene","Right MiddleTip"
"1686331650773","02-TrackingScene","Right IndexTip"
"1686331650883","02-TrackingScene","Right PinkyTip"
"1686331650885","02-TrackingScene","Right RingTip"
"1686331650949","02-TrackingScene","Right Palm"
"1686331651102","02-TrackingScene","Right Palm"
"1686331651168","02-TrackingScene","Right Palm"
"1686331651223","02-TrackingScene","Right IndexTip"
"1686331651247","02-TrackingScene","Right Palm"
"1686331651249","02-TrackingScene","Right MiddleTip"
"1686331651250","02-TrackingScene","Right PinkyTip"
"1686331651251","02-TrackingScene","Right RingTip"
"1686331651534","02-TrackingScene","Right IndexTip"
"1686331651602","02-TrackingScene","Right ThumbTip"
"1686331651672","02-TrackingScene","Right Palm"
"1686331651700","02-TrackingScene","Right Palm"
"1686331651783","02-TrackingScene","Right Palm"
"1686331651847","02-TrackingScene","Right Palm"
"1686331651902","02-TrackingScene","Right Palm"
"1686331652003","02-TrackingScene","Right ThumbTip"
"1686331652081","02-TrackingScene","Right Palm"
"1686331652348","02-TrackingScene","Right IndexTip"
"1686331652367","02-TrackingScene","Right MiddleTip"
"1686331652448","02-TrackingScene","Right PinkyTip"
"1686331652469","02-TrackingScene","Right RingTip"
"1686331652481","02-TrackingScene","Right Palm"
"1686331652582","02-TrackingScene","Right Palm"
"1686331652634","02-TrackingScene","Right Palm"
"1686331652971","02-TrackingScene","Right IndexTip"
