"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1686331574030","(-0.005660, 0.453044, -0.099466)","(0.522867, 0.021371, -0.127462, 0.842560)","(-0.093655, 0.049751, -0.037726)","(0.226066, -0.084109, -0.191250, 0.951443)","(-0.032331, 0.070672, -0.131703)","(0.094609, -0.169035, -0.342481, 0.919338)","(0.001638, -0.003009, -0.001116)","(-0.013246, -0.001453, -0.012501, 0.999833)"
"1686331574045","(-0.019198, 0.457995, -0.085835)","(0.532529, 0.031680, -0.117053, 0.837680)","(-0.092999, 0.036544, -0.033674)","(0.252569, -0.061587, -0.170558, 0.950435)","(-0.034935, 0.066967, -0.127466)","(0.133729, -0.146045, -0.322860, 0.925499)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331574065","(-0.019323, 0.457899, -0.085877)","(0.532301, 0.031927, -0.116690, 0.837866)","(-0.092668, 0.030055, -0.031603)","(0.252324, -0.055433, -0.166464, 0.951604)","(-0.035667, 0.062069, -0.125540)","(0.137594, -0.142139, -0.317821, 0.927283)","(-0.000024, -0.000003, -0.000001)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331574078","(-0.019468, 0.457753, -0.085869)","(0.532341, 0.032226, -0.116551, 0.837849)","(-0.092886, 0.028521, -0.028783)","(0.252324, -0.055433, -0.166464, 0.951604)","(-0.035884, 0.060535, -0.122721)","(0.137594, -0.142139, -0.317821, 0.927283)","(-0.000014, -0.000001, 0.000013)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331574099","(-0.019527, 0.457780, -0.085587)","(0.532664, 0.032663, -0.116818, 0.837589)","(-0.092756, 0.021812, -0.027839)","(0.251630, -0.049908, -0.159868, 0.953223)","(-0.036824, 0.055798, -0.121827)","(0.142177, -0.137159, -0.309567, 0.930130)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331574134","(-0.019633, 0.457745, -0.085154)","(0.532430, 0.033028, -0.116894, 0.837713)","(-0.091946, 0.016373, -0.027342)","(0.249927, -0.045867, -0.146625, 0.955999)","(-0.036992, 0.052796, -0.121112)","(0.149433, -0.135139, -0.295243, 0.933937)","(-0.000009, -0.000002, 0.000019)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331574145","(-0.019753, 0.457487, -0.084704)","(0.531252, 0.032926, -0.115990, 0.838590)","(-0.091953, 0.009374, -0.025098)","(0.258963, -0.042089, -0.138191, 0.955024)","(-0.037765, 0.048619, -0.118101)","(0.158274, -0.130944, -0.287380, 0.935530)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331574164","(-0.019838, 0.457133, -0.084877)","(0.531250, 0.032733, -0.115507, 0.838666)","(-0.090452, 0.005498, -0.026470)","(0.272162, -0.037884, -0.141775, 0.950995)","(-0.036654, 0.047204, -0.118562)","(0.169758, -0.124346, -0.291447, 0.933155)","(-0.000008, -0.000006, 0.000019)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331574178","(-0.019926, 0.457049, -0.084903)","(0.531497, 0.032437, -0.115275, 0.838553)","(-0.090101, 0.002657, -0.027590)","(0.281604, -0.033317, -0.150557, 0.947060)","(-0.036603, 0.045868, -0.119159)","(0.179181, -0.117808, -0.300018, 0.929519)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686331574200","(-0.019971, 0.457049, -0.084682)","(0.531800, 0.032289, -0.115296, 0.838364)","(-0.090302, 0.001412, -0.026049)","(0.281604, -0.033317, -0.150557, 0.947060)","(-0.036804, 0.044623, -0.117618)","(0.179181, -0.117808, -0.300018, 0.929519)","(-0.000007, -0.000007, 0.000028)","(0.000000, 0.000000, 0.000000, 1.000000)"
