"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1691603623165","(-0.093374, 0.442137, 0.138384)","(0.750835, 0.131917, 0.013143, 0.647049)","(0.010257, 0.175252, 0.013795)","(0.521803, 0.179195, -0.064062, 0.831569)","(0.005207, 0.270020, -0.063623)","(0.421850, 0.256288, -0.070683, 0.866812)","(-0.000372, -0.000023, -0.000374)","(-0.002168, 0.000081, 0.001447, 0.999997)"
"1691603623188","(-0.092111, 0.442185, 0.141831)","(0.750314, 0.130546, 0.013556, 0.647923)","(0.010530, 0.176222, 0.016705)","(0.507613, 0.166392, -0.053575, 0.843666)","(0.006244, 0.270649, -0.062364)","(0.417394, 0.253749, -0.052294, 0.871011)","(-0.000527, 0.000637, -0.000154)","(-0.002153, 0.000043, 0.000920, 0.999997)"
"1691603623202","(-0.091038, 0.441352, 0.144135)","(0.750570, 0.129459, 0.013702, 0.647840)","(0.010726, 0.175004, 0.017167)","(0.512485, 0.162970, -0.055628, 0.841252)","(0.007353, 0.270088, -0.061171)","(0.416981, 0.252200, -0.052033, 0.871674)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603623232","(-0.091337, 0.441594, 0.144320)","(0.749519, 0.128866, 0.014187, 0.649164)","(0.010258, 0.175697, 0.017385)","(0.512485, 0.162970, -0.055628, 0.841253)","(0.006885, 0.270781, -0.060953)","(0.416981, 0.252200, -0.052033, 0.871674)","(-0.000480, 0.001261, -0.000173)","(-0.001114, 0.000845, -0.001840, 0.999997)"
"1691603623257","(-0.093084, 0.439949, 0.146048)","(0.747637, 0.128471, 0.017233, 0.651335)","(0.009965, 0.172626, 0.016830)","(0.518994, 0.159236, -0.059480, 0.837706)","(0.008018, 0.268403, -0.060417)","(0.410858, 0.248606, -0.054946, 0.875427)","(-0.000453, 0.001318, 0.000228)","(-0.001424, 0.000794, -0.002603, 0.999995)"
"1691603623270","(-0.095274, 0.437821, 0.146708)","(0.746988, 0.128624, 0.019954, 0.651971)","(0.009178, 0.171844, 0.017251)","(0.519817, 0.160006, -0.056660, 0.837244)","(0.006855, 0.267828, -0.059726)","(0.411499, 0.249058, -0.051986, 0.875178)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603623281","(-0.095464, 0.437889, 0.146555)","(0.746513, 0.127855, 0.019694, 0.652674)","(0.009388, 0.171622, 0.017786)","(0.519347, 0.158624, -0.056681, 0.837797)","(0.007291, 0.267139, -0.059680)","(0.406901, 0.247977, -0.052295, 0.877613)","(-0.000502, 0.001164, 0.000666)","(0.000031, 0.001033, -0.002087, 0.999997)"
"1691603623301","(-0.097247, 0.436516, 0.145425)","(0.746129, 0.128371, 0.021093, 0.652968)","(0.009509, 0.170263, 0.017986)","(0.518064, 0.158557, -0.056578, 0.838611)","(0.007308, 0.265157, -0.060092)","(0.401398, 0.247977, -0.052226, 0.880147)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1691603623333","(-0.097731, 0.436966, 0.144971)","(0.747041, 0.128477, 0.019915, 0.651941)","(0.008915, 0.170576, 0.019023)","(0.515712, 0.154558, -0.064047, 0.840268)","(0.008127, 0.264591, -0.059975)","(0.397417, 0.244658, -0.060475, 0.882352)","(-0.000607, 0.000764, 0.000874)","(0.000019, 0.000962, -0.000691, 0.999999)"
"1691603623365","(-0.098359, 0.436963, 0.144103)","(0.750172, 0.128103, 0.020027, 0.648406)","(0.008724, 0.170139, 0.019645)","(0.509059, 0.151770, -0.068216, 0.844495)","(0.008780, 0.262743, -0.060660)","(0.389875, 0.241742, -0.065323, 0.886166)","(-0.000626, -0.000792, 0.001233)","(-0.002717, 0.000178, 0.002337, 0.999994)"
